chain,contract,label,token,date,quantity
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-15,0.2866040007850649
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-16,0.2854648162154459
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-17,0.28397094461078703
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-18,0.26659327976104846
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-19,0.25572695614444607
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-20,0.2559762126251269
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-21,0.253391711814718
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-22,0.25633689813769794
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-23,0.2596636567082688
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-24,0.2540025210162001
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-25,0.24898534786315646
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-26,0.24945819388000473
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-27,0.2573580357563188
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-28,0.2652698248003883
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-01,0.26141722983864796
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-02,0.2617266684538088
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-03,0.26517866983587385
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-04,0.2567023757767616
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-05,0.2555251801045563
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-06,0.2585647299811408
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-07,0.2580854847642705
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-08,0.25515163237324273
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-09,0.25116703333906903
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-10,0.25156107454276394
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-11,0.24986094164830008
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-12,0.2484696978723486
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-13,0.2482021123738427
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-14,0.24868402219645896
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-15,0.24320033746086728
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-16,0.2427324871381117
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-17,0.24222668602299335
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-18,0.24528923977041933
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-19,0.2472680849534841
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-20,0.24720337859860594
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-21,0.2476981989033557
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-22,0.24774711571726124
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-23,0.24162700032652057
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-24,0.2411034110714359
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-25,0.24209938376008783
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-26,0.24505481362812218
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-27,0.24449797183306374
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-28,0.24403312186985998
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-29,0.24347062329927988
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-30,0.24242396937794988
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-03-31,0.24087326174549065
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-01,0.24235048725416328
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-02,0.24198896117043292
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-03,0.24380581670709472
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-04,0.24334898927400386
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-05,0.24079450490074988
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-06,0.24133542124997256
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-07,0.23968146776634416
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-08,0.2401275678918581
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-09,0.24038639205978132
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-10,0.23879912358729588
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-04-11,0.2381548274102131
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-16,40.07427718459508
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-17,40.07427718459508
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-18,2302.9067450406014
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-19,2302.9067450406014
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-20,2302.9067450406014
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-21,2209.8190342347098
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-22,2080.592941002726
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-23,2082.7501802045226
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-24,2170.2694079572893
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-25,2173.5993176381007
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-26,2165.4138514198476
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-27,2179.724639365371
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-28,2183.6875509928154
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-29,2176.729794563438
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-11-30,2123.652352498342
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-01,2105.555407398965
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-02,2144.8476277694117
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-03,2339.126306738606
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-04,2405.1284561424095
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-05,2363.6204487251152
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-06,2732.481649093362
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-07,2703.5661834679436
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-08,2732.6953334206846
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-09,2566.083070661961
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-10,2486.2698198161556
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-11,2479.6306337445694
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-12,2497.140754358346
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-13,2901.262115509513
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-14,3027.856799737828
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-15,3298.3341441906555
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-16,3307.8495837319724
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-17,3207.404652518764
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-18,3130.8057922887206
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-19,3306.1014514834656
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-20,3289.1858727320723
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-21,3247.108958698954
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-22,3241.0773489280027
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-23,3247.180886077211
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-24,3589.3296910356516
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-25,3678.957088450665
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-26,3745.196387673478
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-27,3908.7826588825064
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-28,3882.825131941534
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-29,3979.0598955604355
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-30,3970.050701587016
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2025-12-31,3929.1399443981095
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-01,4235.0930478376595
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-02,4250.4447217541265
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-03,4438.053405382186
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-04,4474.916674364452
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-05,4561.192154270325
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-06,4646.403854309731
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-07,4641.521595301131
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-08,4654.729284685788
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-09,5001.255464720931
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-10,5045.0823413426
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-11,5196.462595532957
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-12,5124.077048755734
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-13,4259.5618536206675
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-14,3685.678394666351
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-15,3625.768990114559
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-16,3644.135782116025
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-17,3647.3035334039723
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-18,3543.3745411305854
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-19,3607.0311788884455
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-20,3637.098671160168
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-21,4897.096270642366
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-22,3651.9736562733033
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-23,3616.963964785992
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-24,3606.653530260665
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-25,3570.405358427668
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-26,3592.791467526909
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-27,3582.332245652868
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-28,3545.713072115753
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-29,3542.3333209996326
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-30,3552.857032847743
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-01-31,3508.5184018260647
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-01,4538.261355417088
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-02,4516.13565136655
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-03,4478.068532703407
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-04,4090.7767381924536
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-05,3818.348285073587
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-06,3865.8597065362173
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-07,3856.5216112251496
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-08,3878.389463434009
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-09,3841.8497392315767
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-10,3887.13227498126
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-11,3898.741253119784
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-12,3916.11873839945
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-13,3658.9046643832776
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-14,3774.553637863486
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-15,3757.4170066717957
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-16,3754.5115935079866
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-17,3749.8383443416546
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-18,3536.843389101713
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-19,3094.577117792623
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-20,3106.9082806849738
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-21,3016.931186827679
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-22,2978.5663241970265
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-23,3019.3959832615346
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-24,2972.7758879292114
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-25,2992.384895193375
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-26,2968.4425969071044
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-27,2997.880239243263
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-02-28,3000.8101100781055
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-01,3013.141671761243
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-02,3026.519637266504
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-03,3047.436248203282
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-04,2988.835242707526
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-05,3014.901690727498
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-06,2999.315707538145
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-07,2957.9320647808026
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-08,2968.9074427462974
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-09,3675.88775920997
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-10,3678.689879498758
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-11,3791.7891319908213
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-12,3811.0097185635777
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-13,3051.6467694737094
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-14,3070.517711139359
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-15,3060.548641319599
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-16,3100.2401615310473
OP Mainnet,0xd6821af358d804a37fd82b956d80b2fcf74e6463069e7d8b2ffe86138087da36,OP/DCA,DCA,2026-03-17,3100.1670190218224
